id,imagem,url
234,Rwanda.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Rwanda.png
235,Ryūkyū.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Ryūkyū.png
236,Réunion.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Réunion.png
237,Rússia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Rússia.png
238,Saare County.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saare County.png
239,Saarland.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saarland.png
240,Saint Barthélemy.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Barthélemy.png
241,Saint Helena.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Helena.png
242,Saint Kitts and Nevis.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Kitts and Nevis.png
243,Saint Lucia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Lucia.png
244,Saint Pierre and Miquelon.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Pierre and Miquelon.png
245,Saint Vincent and the Grenadines.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saint Vincent and the Grenadines.png
246,Samoa.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Samoa.png
247,San Marino.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/San Marino.png
248,Sark.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sark.png
249,Saudi Arabia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saudi Arabia.png
250,Saugeais.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Saugeais.png
251,Scothland.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Scothland.png
252,Sealand.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sealand.png
253,Seborga.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Seborga.png
254,Senegal.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Senegal.png
255,Serbia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Serbia.png
256,Seychelles.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Seychelles.png
257,Shetland II.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Shetland II.png
258,Sierra Leone.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sierra Leone.png
259,Silésia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Silésia.png
260,Sint Maarten-1.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sint Maarten-1.png
261,Sint Maarten.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sint Maarten.png
262,Slovakia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Slovakia.png
263,Slovenia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Slovenia.png
264,Solomon Islands.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Solomon Islands.png
265,Somalia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Somalia.png
266,Somaliland.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Somaliland.png
267,South Korea.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/South Korea.png
268,South Ossetia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/South Ossetia.png
269,South Sudan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/South Sudan.png
270,South Yemen.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/South Yemen.png
271,Sudan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sudan.png
272,Suiça.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Suiça.png
273,Suriname.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Suriname.png
274,Surrey.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Surrey.png
275,Suécia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Suécia.png
276,Syria.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Syria.png
277,Székely Land.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Székely Land.png
278,Sápmi.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Sápmi.png
279,São Tomé and Príncipe.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/São Tomé and Príncipe.png
280,Taiwan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Taiwan.png
281,Tajikistan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tajikistan.png
282,Tamil Eelam.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tamil Eelam.png
283,Tanzania.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tanzania.png
284,Thailand.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Thailand.png
285,Tibet.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tibet.png
286,Ticino.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Ticino.png
287,Timor-Leste.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Timor-Leste.png
288,Togo.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Togo.png
289,Tonga.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tonga.png
290,tridade e tobago.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/tridade e tobago.png
291,Tunisia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tunisia.png
292,Turkey.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Turkey.png
293,Turkmenistan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Turkmenistan.png
294,Turks and Caicos Islands.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Turks and Caicos Islands.png
295,Tuvalu.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Tuvalu.png
296,Two Sicilies.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Two Sicilies.png
297,Ucrânia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Ucrânia.png
298,Uganda.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Uganda.png
299,Ungaria.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Ungaria.png
300,United Arab Emirates.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/United Arab Emirates.png
301,United Koreans in Japan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/United Koreans in Japan.png
302,United States Virgin Islands.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/United States Virgin Islands.png
303,United States.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/United States.png
304,Uruguay.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Uruguay.png
305,Uzbekistan.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Uzbekistan.png
306,Vanuatu.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Vanuatu.png
307,Vatican City.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Vatican City.png
308,Venezuela.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Venezuela.png
309,Vietnam Republic.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Vietnam Republic.png
310,Vietnam.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Vietnam.png
311,Wales.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Wales.png
312,Wallis Islands and Futuna.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Wallis Islands and Futuna.png
313,West Papua.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/West Papua.png
314,Western Armenia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Western Armenia.png
315,Western Australia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Western Australia.png
316,Western Isles.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Western Isles.png
317,Western Sahara.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Western Sahara.png
318,Yemen DPR.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Yemen DPR.png
319,Yemen.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Yemen.png
320,Ynys Môn.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Ynys Môn.png
321,Yorkshire.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Yorkshire.png
322,Yoruba Nation.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Yoruba Nation.png
323,Yugoslávia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Yugoslávia.png
324,Zambia.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Zambia.png
325,Zanzibar.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Zanzibar.png
326,Zimbabwe.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Zimbabwe.png
327,África do Sul.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/África do Sul.png
328,Åland Islands.png,https://raw.githubusercontent.com/MSM-Analytics/ProJetos-BI/main/img/bandeiras/Åland Islands.png
